node,node_energy,is_controller
573,6.020872588736312e-06,0
574,0.000789159514801825,0
575,0.00012460777256011223,0
576,0.0019953110332931834,0
577,0.00024814645824702093,0
578,5.4567590137712794e-05,0
579,0.00013665858472403184,0
580,3.555567150281636e-05,0
581,6.263984066172237e-06,0
582,3.0202943374191884e-06,0
583,6.83615873502015e-06,0
584,1.573326666891856e-05,0
585,0.0002813892445374547,0
586,0.0009005991287227241,0
587,5.508336157957751e-05,0
588,0.0002144561580533358,0
589,9.527247296729493e-07,0
590,6.149743858578618e-06,0
591,0.000148525606724103,0
592,0.00012632958422089237,0
593,0.00016867903994181098,0
594,0.002283313346793916,0
595,0.00014730875735151898,0
596,9.142276979425376e-06,0
597,0.0012204944930537041,0
598,7.77404141014137e-05,0
599,0.0007983711716993734,0
600,0.0009420675288264037,0
601,0.0028833319532518085,0
602,0.0013870545088027198,0
603,4.374932167566138e-05,0
604,0.0006622396350579048,0
605,0.0009244438612969294,0
606,0.00283494754129653,0
607,0.001034779327695909,0
608,2.275319878578537e-05,0
609,0.0008581629973506619,0
610,0.00794663794835857,0
611,0.002321541645653423,0
612,0.000416205579187388,0
613,0.0018059595963478,0
614,2.2228496168665017e-05,0
615,3.344446362082624e-05,0
616,0.00018438821047540887,0
617,0.0017478270303354828,0
618,5.886781463925073e-05,0
619,1.5639728485816458e-06,0
620,0.00010523796136248086,0
621,1.6163927966472928e-05,0
622,0.0012911274517864138,0
623,3.943786695657847e-06,0
624,6.235668419619502e-06,0
625,0.004986326734080533,0
626,2.839877146707571e-05,0
627,0.0010990617292838706,0
628,0.0012577833267469402,0
629,7.802175245262392e-07,0
630,5.668178167841192e-06,0
631,0.0008660927252729228,0
632,0.000184301505163689,0
633,0.0006888734334128728,0
634,0.00019595844874633955,0
635,0.0003924535691582026,0
636,0.00017052046785023865,0
637,0.0014363487213379942,0
638,0.00012974433146981584,0
639,4.246548286548996e-08,0
640,0.00586724911215598,0
641,0.0007982662493088542,0
642,0.00010012165548530771,0
643,3.31199091449629e-06,0
644,0.00027742708328274833,0
645,7.980849603330545e-05,0
646,0.0008231787380022919,0
647,0.0025950166948883416,0
648,0.0017456704432444758,0
649,0.0015432503668580473,0
650,0.0004918179505703746,0
651,3.398908668451043e-06,0
652,0.003622871195522446,0
653,0.0018242646740550827,0
654,1.3455589039252293e-06,0
655,0.003850585427160024,0
656,0.004198460543426864,0
657,1.4681891907251376,1
658,0.001013849227229031,0
659,0.00182827496790454,0
660,0.0008498654611141019,0
661,0.000740898187694212,0
662,0.0016080462855173699,0
663,0.0005138220893194875,0
664,0.1383539066869759,1
665,0.00019367816629054055,0
666,0.0017385154614001587,0
667,2.3182010199956727e-05,0
668,0.0006241225608438215,0
669,0.010794066559760585,0
670,0.004521186567298366,0
671,0.0011271138555074937,0
672,7.854667247482224e-05,0
673,0.0050069166638587485,0
674,1.6644534095023574e-05,0
675,1.5922159684269277e-05,0
676,0.0010940929000963883,0
677,0.0007064437436239486,0
678,0.001349445425658523,0
679,0.001735300660080251,0
680,3.9759856131279094e-05,0
681,0.0015582917788004038,0
682,0.0035213329431307413,0
683,0.00037018893146442087,0
684,0.00585319599173067,0
685,9.735105530327697e-06,0
686,0.5538949670354665,1
687,0.02917082820237713,1
688,0.1069820453299074,1
689,1.6787016540536297e-06,0
690,0.00010624845866151158,0
691,1.2211137029564018e-06,0
692,0.00029974038948034023,0
693,0.0013340753197487861,0
694,4.518773385623648e-06,0
695,0.0007173382454234419,0
696,7.110610557572856e-05,0
697,0.00110076929184308,0
698,0.004143470983186872,0
699,0.003099412605446055,0
700,0.0026079880310185756,0
701,0.0008377216778392993,0
702,1.1874911890874177e-05,0
703,5.190543515183811e-05,0
704,0.0001485909993760676,0
705,0.0007860866719032844,0
706,0.0009705429841498352,0
707,1.1615372721589838e-05,0
708,0.0008315034603341809,0
709,0.0005243900866253448,0
710,0.009599744922105519,0
711,0.0005115800470501714,0
712,0.0024644986278905667,0
713,0.002039309662014255,0
714,0.00010430748634439107,0
715,0.0007331090272066418,0
716,0.003907984933145052,0
717,3.1908892226113387e-06,0
718,9.474770450665568e-05,0
719,0.0024011199868029663,0
720,5.522147594158425e-05,0
721,0.006983192598182982,0
722,0.0018315312800077296,0
723,0.8998423674828933,1
724,2.0803347365733408e-07,0
725,0.0009395104803763041,0
726,0.0007720594782892443,0
727,0.000161103392555197,0
728,0.0012597539768473072,0
729,0.001449707089297814,0
730,0.004315730697101389,0
731,9.721058406006628e-06,0
732,0.00038710102275437596,0
733,0.00045575129611202775,0
734,0.0008636129445058451,0
735,0.0021754642390063627,0
736,1.0889584311030813e-06,0
737,0.0004367336404948772,0
738,9.711201053380986e-05,0
739,0.00013816779099889471,0
740,0.6975459694174456,1
741,0.0004674332245980333,0
742,0.0009499454605587519,0
743,0.00034077617079739304,0
744,4.0446045812396915e-06,0
745,0.00031296766482358815,0
746,0.0032561202543438753,0
747,1.404746112158116e-06,0
748,0.00014281247895580658,0
749,1.184447898162178e-06,0
750,7.070306074291137e-07,0
751,0.00012901697545965738,0
752,0.00371948806201252,0
753,0.017875819787127482,0
754,0.0009708444111919494,0
755,0.0034166290265793277,0
756,0.0014469699432917902,0
757,0.001289529085927774,0
758,0.005018266045950494,0
759,7.073008856378842e-06,0
760,1.1255171516017163e-05,0
761,0.0022212463871245946,0
762,0.1060578256732975,1
763,0.199419087523604,1
764,0.003264288029927247,0
765,1.70050220601813e-05,0
766,4.628023604805767e-06,0
767,3.513128452507396e-05,0
768,0.0018769432491642997,0
769,9.550536165778654e-07,0
770,0.0014378381789763492,0
771,5.747798604253349e-07,0
772,0.0025135075716301207,0
773,0.0025852781357719127,0
774,2.0375167656059453e-05,0
775,0.003170479486898315,0
776,0.00041358545603789907,0
777,0.00014215657030288524,0
778,0.006653166736104026,0
779,0.000504866837014395,0
780,0.0029636926066128498,0
781,7.529241259508367e-07,0
782,0.0009842392282435985,0
783,0.0030436611602023787,1
784,0.0009481469942606389,0
785,0.0013179778058645336,0
786,9.68480191961412e-05,0
787,0.0045505122364663825,0
788,0.0001588290772380143,0
789,0.0005898322425931458,0
790,0.2517400152712011,1
791,0.0002417320523352816,0
792,0.001692827422802838,0
793,0.0036852564113980996,0
794,0.0013187059523437922,0
795,0.0002670434861933353,0
796,0.0003945245075084541,0
797,0.001054988955227157,0
798,0.30150228242105587,1
799,0.0011786066606718597,0
800,0.00014695868231634084,0
801,0.28872666504453837,1
802,0.00510538094064123,0
803,0.003288230176221098,0
804,0.002729516097136989,0
805,1.0876229222075808,1
806,0.01663096141647102,0
807,0.008039697885182252,0
808,0.00278438027376065,0
809,1.1880799634855583,1
810,0.0004535376483840426,0
811,0.001391327995051247,0
812,0.0015916210332313188,0
813,0.0008717830060619514,0
814,0.0024533661105165146,0
815,0.003231167813496137,0
816,0.0046190576572823615,0
817,0.0005082332862765805,0
818,0.00906548141089283,0
819,0.013071504120445072,0
820,0.011846756695622747,0
821,0.008056787474313813,0
822,0.0034739771784622377,0
823,0.0015792462383419279,0
824,0.009345869727074789,0
825,0.02662173172668204,0
826,0.001948927116387423,0
827,0.0009597354942164456,0
828,0.00036157750534732244,0
829,0.019036149851620467,0
830,0.001456643434759006,0
831,0.00044214637595677285,0
832,0.0031051530067563397,0
833,0.016499389586953593,0
834,0.0005749028010276528,0
835,0.02076457749132091,0
836,0.009098900999983731,0
837,0.003388288775632774,0
838,0.0012391677413262179,0
839,2.621029583615824e-05,0
840,0.0019300779390366272,0
841,0.008804972549607933,0
842,0.002868714319430079,0
843,0.009476067884251007,0
844,0.0015620606320819659,0
845,0.0001073601087856227,0
846,0.012671866155165407,0
847,0.016006816321464678,0
848,0.00010500404146228318,0
849,0.0035926185780443113,0
850,0.001742087277171537,0
