node,node_energy,is_controller
1,0.0037967607797023935,0
2,0.00016283937949080262,0
3,0.0008486110681166206,0
4,0.012210174325495456,0
5,0.0012774174350481567,0
6,6.25308838069245e-08,0
7,0.003265019953205325,0
8,0.003650513122737809,0
9,0.001675909460372912,0
10,0.0009478588534145408,0
11,0.0012339919262446572,0
12,0.00913660034435012,0
13,0.0009451631372895314,0
14,0.0002361912538770417,0
15,0.0038090418695781603,0
16,0.004213674209539115,0
17,1.7531510618781665e-05,0
18,4.469591576872217e-06,0
19,6.521324511074324e-05,0
20,0.01600056846450438,0
21,0.0033061082483794683,0
22,0.0007294437306287257,0
23,9.910423597933933e-05,0
24,9.716560451975936e-05,0
25,0.002591602012962071,0
26,0.00011366007052477381,0
27,0.00018687417176273263,0
28,6.570093425405339e-05,0
29,0.0012879992206199843,0
30,0.005283427504697428,0
31,7.79855192997262e-06,0
32,0.0005073260394082594,0
33,0.00010700617138019335,0
34,0.00010498441383714112,0
35,0.002516754409439678,0
36,0.00047537787971477853,0
37,0.00520415217315283,0
38,6.397642158318694e-05,0
39,0.003497403330547881,0
40,0.00012215931279558524,0
41,0.0002160716544541162,0
42,0.00023891586966910675,0
43,0.0019406974901777228,0
44,1.9069066064188723e-05,0
45,4.7174517179390374e-07,0
46,0.0019399416488296533,0
47,0.004371273922327983,0
48,0.00663041072177837,0
49,0.010350387182475693,0
50,0.107078350708567,1
51,1.712079011430973e-05,0
52,0.0003645632590212542,0
53,2.392183801154636e-05,0
54,0.008392158306949421,0
55,0.005156781932775297,0
56,0.0018450955595218867,0
57,2.1688925847177667e-06,0
58,0.0024084606998913613,0
59,0.0003469391806647784,0
60,0.1855368640023849,1
61,0.005384432546067255,0
62,0.00010615055001580252,0
63,0.00038959749522116333,0
64,0.0009750406328122783,0
65,0.002384335261738411,0
66,0.0003192724648897863,0
67,0.002350461590660476,0
68,0.0004599928422130172,0
69,0.00023918067082274362,0
70,7.586228902167967e-07,0
71,5.053424524680691e-06,0
72,1.258218543900109e-06,0
73,8.969117665609128e-07,0
74,0.0012392497919360053,0
75,4.2548173167548464e-07,0
76,1.7107283110564711e-06,0
77,9.846710285090602e-05,0
78,0.00015781847298249898,0
79,0.0007613366966852564,0
80,1.044642257243637e-05,0
81,0.0005023657923564729,0
