node,node_energy,is_controller
1,0.002491641618946274,0
2,0.0006139501761348403,0
3,0.0006598847304238963,0
4,0.017131283280050653,0
5,0.0010642777781573558,0
6,4.320563148621205e-05,0
7,0.0021949206755345406,0
8,0.002965370595729787,0
9,0.004205902829973403,0
10,0.0020480635435082594,0
11,0.0022762129915558744,0
12,0.009339409538520976,0
13,0.00029539279142509615,0
14,0.0008780669656477953,0
15,0.01822966573642378,0
16,0.010921058640573253,0
17,0.0013388623060035967,0
18,0.0004433920186691052,0
19,1.5255634672550255e-06,0
20,0.008575372041001741,0
21,0.0024173051491572957,0
22,0.0018728140786404628,0
23,1.2365781663884072e-05,0
24,0.0010419193262719774,0
25,0.001422923656201726,0
26,4.7385906719053505e-05,0
27,0.0022971907628000785,0
28,2.5177355731068015e-05,0
29,0.0004648652634978683,0
30,0.03030772909668413,0
31,0.00016015054592355096,0
32,8.639040864946824e-06,0
33,2.7638779728847926e-07,0
34,1.3558308891233826e-05,0
35,0.003888397901096687,0
36,4.5770590599033584e-05,0
37,0.009494166886741031,0
38,5.5568139311072776e-05,0
39,0.003337340191821917,0
40,0.003174189470637395,0
41,8.751584216687963e-05,0
42,0.0001853233319593606,0
43,0.0015283932469810368,0
44,0.00023750480948443145,0
45,0.00014089593161088562,0
46,0.0030820866103025172,0
47,0.001130243264093494,0
48,0.014653543042931807,0
49,0.011614750111019293,0
50,0.17978958646525428,1
51,8.421787560242187e-08,0
52,0.0003242795965498076,0
53,0.0002849652174879507,0
54,0.012327012428349259,0
55,0.0043832409606613925,0
56,0.0008088327537053388,0
57,9.059400194457685e-06,0
58,0.0018908431731331546,0
59,0.0007272666158584958,0
60,0.9969271531590833,1
61,0.005236904272983072,0
62,8.036158424370012e-07,0
63,0.00020953006464405262,0
64,0.0004914124022348342,0
65,0.0009130256839492924,0
66,0.000164675199243681,0
67,0.0043126245121012825,0
68,4.909786917367174e-05,0
69,0.00010352474701975003,0
70,2.028169124046746e-05,0
71,0.0001245717528059614,0
72,1.7887934219134315e-06,0
73,3.3235320976425116e-05,0
74,0.0014688991127487301,0
75,0.0004085058459531906,0
