node,node_energy,is_controller
1,0.0011370166582480037,0
2,0.004053168873460522,0
3,0.00011384920985947877,0
4,0.0023658415038387876,0
5,5.4163712296500945e-06,0
6,0.00021328060817376354,0
7,0.008673654038284889,0
8,0.0030485710854183177,0
9,0.017454153362738756,0
10,0.005488840977942206,0
11,0.0010513019900679128,0
12,0.03270601564507581,0
13,0.00030771089315531733,0
14,0.0031636175344747753,0
15,0.060302236859529575,0
16,0.030999859170637734,0
17,0.02105999681315475,0
18,0.0003670113673774957,0
19,0.00020893357670608617,0
20,0.007155650171551773,0
21,0.001756067961678542,0
22,0.0014942325599617214,0
23,0.00026164185109817887,0
24,0.00145195414548339,0
25,0.009274302731528902,0
26,0.00018939987911932726,0
27,0.008087994650013159,0
28,6.569391580494723e-05,0
29,0.0011612558540074266,0
30,0.024032650307588867,0
31,7.971290075365871e-05,0
32,0.0015771627419316732,0
33,0.0001316107864122394,0
34,0.0004013934563905845,0
35,0.0027475984713409935,0
36,0.00015461784827516166,0
37,0.03695588666849038,0
38,6.916829687792354e-05,0
39,0.0014873747551751911,0
40,0.0012305993180031897,0
41,0.0020367733208429615,0
42,0.002028560189237012,0
43,0.005448259616487316,0
44,0.0006142854976543147,0
45,8.816661895146438e-05,0
46,0.01338181676591105,0
47,0.0023470124038607394,0
48,0.014006838334188245,0
49,0.031438821462333025,0
50,0.09227367380767225,1
51,9.308637363456212e-06,0
52,0.0008435474659359611,0
53,0.00030718549873163565,0
54,0.036420833927514114,0
55,0.029926918633473347,0
56,0.0007573682001341239,0
57,6.562896604289713e-08,0
58,0.004460180893058126,0
59,0.004795631305353447,0
60,0.9977525969816773,1
61,0.01895950027905581,0
62,0.0013283430454801301,0
63,0.0002529738803651864,0
64,0.0005786663687582067,0
65,0.0001668330458927602,0
66,0.0005700346821748723,0
67,0.002157417774674219,0
68,0.0010131905878112892,0
69,0.0010434498256291324,0
70,0.0004114191826430745,0
71,0.00010994044064604116,0
72,2.0456102593526846e-06,0
73,3.7566247109444534e-06,0
74,0.0027185160637830724,0
75,0.00018722550977925384,0
76,2.7068763335672536e-05,0
77,0.00015203949270911523,0
78,6.188478439524452e-05,0
79,0.0001505562793817164,0
80,8.163042046583929e-07,0
81,0.0003732144483064678,0
82,0.0001717088582058049,0
83,2.9316841165872337e-05,0
84,0.00015182509499683995,0
85,0.00017990276937893636,0
86,0.0007321890338502103,0
87,0.00030654811879608594,0
88,4.7170948957925864e-06,0
89,0.00014966137980391926,0
90,0.00104026148853464,0
91,0.0001258531568947132,0
92,0.00039252073195735783,0
93,0.0003647679454185219,0
94,0.00015583802225554365,0
95,0.0003427568448910947,0
96,0.0021340225782295985,0
97,1.0214199007006979e-05,0
98,0.0001923632854020299,0
99,0.0009588107930350051,0
100,0.00022370404699877968,0
101,1.651141257589638e-06,0
102,1.8651397961380455e-06,0
103,0.00046441415031948826,0
104,7.30403888218802e-06,0
105,3.0016183849546385e-05,0
106,0.030082852820432333,1
107,0.0003492055962163094,0
108,0.0002264937423362936,0
109,0.0004644923001529593,0
110,0.0001730301161433143,0
111,0.00014497098748790567,0
112,0.00040902212545497506,0
113,0.0018193231489372545,0
114,6.183362600305362e-08,0
115,0.000495924837184905,0
116,0.00352431037175463,0
117,0.030502283120167995,1
118,1.4614177003069966e-05,0
119,0.0009886535967418464,0
120,6.701931617988315e-07,0
121,0.0006104073444913017,0
122,0.00033110619798085584,0
123,9.209668642826219e-05,0
124,3.5220303585854104e-06,0
125,3.1664799655288574e-05,0
126,0.0001315350078109575,0
127,3.690734671158911e-05,0
128,4.02673108495564e-09,0
129,7.895453125027578e-05,0
130,0.2969043649943442,1
131,3.4897548418673336e-05,0
132,3.293233571576597e-05,0
133,4.490730816777782e-05,0
134,0.00017135590543338976,0
135,0.00011686780521797318,0
136,2.600601781114136e-07,0
137,9.862541934847978e-06,0
138,0.00011125696348456747,0
139,2.7735552210295273e-05,0
140,8.381873688128477e-05,0
141,3.614141264791999e-08,0
142,0.00020878876110289228,0
143,0.0016513448975284829,0
144,0.13391622199844866,1
145,0.011938604200153469,0
146,0.005538895399162726,0
147,0.0005461916037437936,0
148,0.19768934507373592,1
149,2.9254859388460915e-05,0
150,0.07778119834210269,1
151,0.0027989140954952493,0
152,0.0023993270561061724,0
153,0.002818806135045663,0
154,0.009863682042288852,0
155,0.2069288451848305,1
156,0.000509498493281199,0
157,8.686981034105038e-06,0
158,0.0002483102688224366,0
159,0.0006990348054678868,0
160,0.0006274825382282689,0
161,0.009240117598389084,0
162,0.4972216177293406,1
163,0.006942684995962475,0
164,5.042235157695903e-05,0
165,0.00011560648751033222,0
166,6.097986528354296e-05,0
167,0.0007657389066468101,0
168,0.00031935880013367714,0
169,0.00035300703106514554,0
170,0.002229734560713606,0
171,0.0011422163830837647,0
172,0.061355860932608725,1
173,0.00023020236830044083,0
174,0.07352161409701949,1
175,0.051767960500855685,1
176,0.0009495624292148859,0
177,0.0015245831872280932,0
178,0.0007638897063688833,0
179,0.0008279493955416185,0
180,8.465791438811161e-05,0
181,0.0003853587339716011,0
182,0.0004107475751860371,0
183,5.598847285626528e-08,0
184,0.0003296840953062484,0
185,0.00038753166503266467,0
186,0.0003436352365222881,0
187,0.0006053572352089584,0
188,0.0006426657810167968,0
189,0.0009768649511078713,0
190,0.0006003933528335695,0
191,1.4167388844138225e-05,0
192,0.00010338347293606764,0
193,0.0017098483484154292,0
194,0.0009097288455203322,0
195,0.000165250940019238,0
196,0.0003465877021381538,0
197,0.00027188461846651776,0
198,8.806645925855684e-05,0
199,0.004155829288058821,0
200,5.719774807153324e-06,0
201,2.2629735229928967e-05,0
202,0.0008640324048051542,0
203,4.797392430640024e-05,0
204,3.1221071971329556e-05,0
205,4.5562424337501716e-05,0
206,4.4280077013953106e-05,0
207,0.00015046052241868762,0
208,0.0012939234047740682,0
209,0.0002838103395917922,0
210,0.0005520032280553764,0
211,0.0010532156061855448,0
212,8.548189731214183e-07,0
213,1.8065725941288482e-06,0
214,6.354136475828821e-05,0
215,0.00015063943095197231,0
