node,node_energy,is_controller
1,0.0025858041491755423,0
2,0.00018751486311529184,0
3,0.0007190048472526969,0
4,0.017508550430805122,0
5,0.0012502071921824168,0
6,0.0001863170658413371,0
7,0.0009372475002679569,0
8,0.0031000937109290938,0
9,0.0016417595409727618,0
10,0.0018098990422027376,0
11,0.0019839731604894264,0
12,0.006261604702365594,0
13,4.945302224178349e-06,0
14,0.00045136145631499957,0
15,0.008370245115571176,0
16,0.0052853988849623276,0
17,3.6527848949882125e-05,0
18,0.0005348987395508073,0
19,2.689570788461161e-07,0
20,0.009384495396179372,0
21,0.0028073319532145916,0
22,0.0013111529405402031,0
23,1.4288140813318387e-05,0
24,0.0009481100307878285,0
25,0.0009350423260613206,0
26,4.0635103637407155e-05,0
27,0.001176282429493468,0
28,9.102557600278406e-06,0
29,0.0005061727975680812,0
30,0.018151240225504198,0
31,9.444769725040523e-05,0
32,8.972315223675706e-06,0
33,2.7060464341721955e-06,0
34,6.09453179753445e-06,0
35,0.003943241185618159,0
36,1.132622467675975e-05,0
37,0.005251274099461729,0
38,4.8517995316493405e-05,0
39,0.0039405694582750825,0
40,0.0020890638073524596,0
41,6.369314429806573e-07,0
42,7.829729489026967e-05,0
43,0.0013239732760526824,0
44,8.784619128098415e-06,0
45,0.00010074208569156846,0
46,0.0020595862275912193,0
47,0.0016477021960547636,0
48,0.009138417251764437,0
49,0.00784204869155465,0
50,0.11645081748616826,1
51,4.815777928960728e-07,0
52,9.833322518332118e-05,0
53,0.00011109818429732102,0
54,0.00713748602561842,0
55,0.001563557394707758,0
56,0.001228767147177879,0
57,2.019840689203299e-05,0
58,0.0012933225871952477,0
59,3.7775396638228836e-05,0
60,0.3515367889359453,1
61,0.0034623824679673757,0
62,0.00023172310678047273,0
63,3.668583139664946e-05,0
64,0.0006719983744436096,0
65,0.0017588938209581646,0
66,0.0003301210914208918,0
67,0.0035570922420001157,0
68,0.00024945027377324606,0
69,0.00012276927367736457,0
70,1.7893365689712798e-05,0
71,2.2994817047787307e-05,0
72,9.523612975707287e-09,0
73,9.176634543021465e-06,0
74,0.0013505575922346965,0
75,8.894451800279691e-05,0
76,1.522292724465252e-06,0
77,7.693251910551371e-07,0
78,0.00019505943187224703,0
79,0.00081886713040771,0
80,4.0185536847964374e-05,0
81,0.0005707457028095398,0
82,0.0003822335344205473,0
83,0.000103439125376708,0
84,0.0014187494367725348,0
85,0.0006338567552932539,0
86,0.0033651406344859048,0
87,0.0005714711795260954,0
88,2.9388860048960242e-05,0
89,0.0006553353069609497,0
90,0.001981047258146958,0
91,0.00038876905188994364,0
92,0.0006962467500779012,0
93,0.00260045934562236,0
94,0.00013263448904529804,0
95,0.0004115119550651755,0
96,0.0013723239315854255,0
97,0.0005127842919600493,0
98,0.000118089112071471,0
