roi_id,node_energy,group
199,0.0038517937975572087,bystander
200,6.205738870764206e-06,bystander
201,8.644518190922018e-06,bystander
202,2.3677484556829425e-05,bystander
203,0.00021869882275006667,bystander
204,3.696717657315042e-05,bystander
205,6.416038548601134e-06,bystander
206,6.983222463852839e-07,bystander
207,2.301907808611072e-05,bystander
208,0.00015189473772213882,bystander
209,2.345887473778609e-08,bystander
210,0.0009948699186888797,bystander
211,0.001434835142611366,bystander
212,4.039248184930906e-05,bystander
213,5.796757966298486e-06,bystander
214,8.857873788055098e-06,bystander
215,3.757280230829765e-07,bystander
216,0.0004353315836937786,bystander
217,0.0004315676992778313,bystander
218,0.00022816953011267583,bystander
219,0.0010144463413102101,bystander
220,0.00025406766388326544,bystander
221,0.0016923316372372257,bystander
222,5.1679282628100805e-05,bystander
223,7.643123847143088e-05,bystander
224,0.0004933610566585904,bystander
225,1.2161252888459123e-05,bystander
226,0.0005193359345275629,bystander
227,8.211482086778398e-08,bystander
228,0.002156429234634339,bystander
229,4.6494268479128034e-05,bystander
230,0.002141363836847098,bystander
231,0.0007088484174415452,bystander
232,0.0006467580510470619,bystander
233,4.354786310141639e-06,bystander
234,0.0006631638738733351,bystander
235,1.6233783438297192e-05,bystander
236,0.0004024679592393475,bystander
237,0.00038654673970274245,bystander
238,1.4984807703788568e-05,bystander
239,4.172392904239807e-05,bystander
240,0.0002996397472532911,bystander
241,0.0002960791576592415,bystander
242,0.024852900964554534,bystander
243,0.011861057701540036,bystander
244,0.003157360602399053,bystander
245,0.000368906226386453,bystander
246,0.024964533388222646,bystander
247,0.03244640592220245,bystander
248,0.023816644443503964,bystander
249,0.003644092010750052,bystander
250,0.00039980986258975835,bystander
251,0.002984518076873903,bystander
252,0.007935812985794533,bystander
253,0.0005457326205938512,bystander
254,0.00039298485189908944,bystander
255,0.0003940579031424579,bystander
256,0.0031774609664624535,bystander
257,4.499599662422968e-06,bystander
258,0.0001627730430038117,bystander
259,0.5386039123448726,bystander
260,0.4107445013020392,bystander
261,2.5645896995070176e-07,bystander
262,0.004175162363996721,bystander
263,3.1787374825503427e-06,bystander
264,0.001379206396211656,bystander
265,9.104867509323629e-05,bystander
266,0.00018392726903780125,bystander
267,0.00012007879715305885,bystander
268,0.0007512762697994461,bystander
269,0.0015428765130450503,bystander
270,4.156037255443882e-05,bystander
271,0.001714762562528675,bystander
272,0.002595657508798573,bystander
273,0.0003795031237696596,bystander
274,0.00047220535053089805,bystander
275,2.410761978620477e-06,bystander
276,0.00033589881995432064,bystander
277,3.603446595611367e-06,bystander
278,4.903770311325139e-05,bystander
279,3.473170526405577e-06,bystander
280,8.496306046811472e-05,bystander
281,1.3752742320865006e-05,bystander
282,2.5232186345106004e-05,bystander
283,3.2871539187267965e-05,bystander
284,5.254805787038971e-05,bystander
285,0.0004405389593008355,bystander
286,6.774715942189593e-06,bystander
287,0.00023943259896913672,bystander
288,0.0002239580057706681,bystander
289,3.8161065151944206e-05,bystander
290,6.865194401139923e-05,bystander
291,6.718094631374906e-07,bystander
292,0.0005667946956075411,bystander
293,0.00022018687392361924,bystander
294,0.7853258028724107,bystander
295,1.618066796692725,bystander
296,0.00013604525604924255,bystander
297,0.00044991159205426195,bystander
298,2.5263778620963154e-05,bystander
299,3.6227161514797634e-05,bystander
300,0.0010362136631165593,bystander
301,0.0035725779921788894,bystander
302,0.00017667340931195165,bystander
303,3.1678243244509506e-05,bystander
304,0.005630219021891229,bystander
305,0.0194006024741148,bystander
306,0.0012301917602149735,bystander
307,0.00016005200062107745,bystander
308,9.546110133044532e-05,bystander
309,0.018862226013430922,bystander
310,0.004515314397518356,bystander
311,0.0002721573319139937,bystander
312,0.0004366472825800599,bystander
313,0.002478793066806071,bystander
314,0.004323105567562945,bystander
315,1.5314794578925604e-05,bystander
316,0.0019749359744315933,bystander
317,2.235225686512446e-06,bystander
318,0.00256788008079439,bystander
319,0.004164142757837146,bystander
320,0.1377759077287445,initial
321,0.0027085543386015216,bystander
322,0.00032915945799446135,bystander
323,0.006822104770748847,bystander
324,0.001373804662879194,bystander
325,0.4727145105404783,bystander
326,0.0009729474581278749,bystander
327,0.005370821312156618,bystander
328,0.004623821033504986,bystander
329,0.0071812075895671,bystander
330,0.09446807186435055,bystander
331,0.006118381485306588,bystander
332,7.488980873775082e-05,bystander
333,8.974536480750833e-05,bystander
334,2.3666208677953552e-05,bystander
335,3.603562886939638e-05,bystander
336,0.0007530205544815148,bystander
337,0.01251193739513793,bystander
338,0.00021764880572836557,bystander
339,0.00042742885680367064,bystander
340,2.0914503818953796e-06,bystander
341,8.531031974595762e-06,bystander
342,9.161700829994838e-05,bystander
343,0.0002996880699957893,bystander
344,0.0005276319790002626,bystander
345,0.00026591579784619615,bystander
346,0.00038525119688683624,bystander
347,0.00013936218940471823,bystander
348,0.00016043878719425683,bystander
349,0.00016289560480895604,bystander
350,2.238600189342007e-06,bystander
351,5.676854833912185e-05,bystander
352,0.0002654031964032414,bystander
353,0.0001898814151245417,bystander
354,3.177959060706556e-06,bystander
355,0.0014551648436886841,bystander
356,0.00017998449779882555,bystander
357,0.0001415320661977461,bystander
358,5.2968118512636845e-06,bystander
359,7.578839464445062e-05,bystander
360,0.00019406506823344487,bystander
361,0.00013393698315946462,bystander
362,6.088232894693515e-08,bystander
363,3.663419295821237e-05,bystander
364,0.0008295509123511059,bystander
365,0.0003607192591056063,bystander
366,0.00019821117056893073,bystander
367,0.00013749763232854853,bystander
368,8.937764070096729e-05,bystander
369,5.491094697540716e-07,bystander
370,0.00037291589375023834,bystander
371,0.000554924699982932,bystander
372,9.153658091439665e-06,bystander
373,0.0006951709993413599,bystander
374,0.00023984414911574014,bystander
375,8.822807435340907e-05,bystander
376,0.00011226399115744557,bystander
377,0.0004182156520320872,bystander
378,0.0008511299611398506,bystander
379,0.0004441888515784011,bystander
380,0.0005873733670042406,bystander
381,6.256626569258294e-05,bystander
382,0.0014338776888805733,bystander
383,3.0234322022446617e-05,bystander
384,5.997975971541697e-05,bystander
385,0.0013460250938240102,bystander
386,0.0001323654952327238,bystander
387,0.000611995553344889,bystander
388,0.0009106213150579072,bystander
389,0.32468644996935475,bystander
390,0.00011170883460556028,bystander
391,0.0002576468044851684,bystander
392,9.388447094173084e-05,bystander
393,3.782554784946127e-05,bystander
394,0.00022672674602321573,bystander
395,0.00045170176957932484,bystander
396,2.859486719699331e-05,bystander
397,0.0713608870859668,target
398,0.00017474611938958764,bystander
399,0.10871671953488869,target
400,0.00015409827357282433,bystander
401,0.0027453131009142675,bystander
402,0.0023941299864544117,bystander
403,0.00011806439943535159,bystander
404,0.00047045603217972835,bystander
405,0.004366059883707199,bystander
406,1.131640492575134,target
407,0.002669822703168039,bystander
408,0.002973487774418837,bystander
409,0.0003536356309990791,bystander
410,0.0008133858929823386,bystander
411,0.0008321346391066734,bystander
412,2.5295145849270892,target
413,0.00776364865212641,bystander
414,1.6686749338981042e-05,bystander
415,0.005852100752246671,bystander
416,0.006700978618887565,bystander
417,0.03790088517772336,bystander
418,0.01307918780748712,bystander
419,2.3278543765781735e-06,bystander
420,8.274684552648986e-05,bystander
421,5.071315445149416,target
422,2.443994824988101,target
423,0.006420618756549408,bystander
424,0.004520802112945987,bystander
425,0.022825184213048015,bystander
426,0.047864093421230366,bystander
427,0.004947100829121797,bystander
428,0.012418036177370882,bystander
429,0.0012464776696574748,bystander
430,4.4902978337854735,bystander
431,0.0076306720834252405,bystander
432,0.01860617631154993,bystander
433,0.00023449347124352896,bystander
434,0.0010526776592960623,bystander
435,0.02495682629094568,bystander
436,0.0012461445501690707,bystander
437,0.0009668292510823556,bystander
438,0.012863257176622333,bystander
439,0.0033775565850167064,bystander
440,0.01068366737333313,bystander
441,0.5683832262497945,target
442,0.0007606830069858806,bystander
443,7.273303592045352e-06,bystander
444,3.913788378117979e-05,bystander
445,0.004352175690474936,bystander
446,0.508313674604095,target
447,5.18667409730823e-06,bystander
448,0.0002658678021528533,bystander
449,0.0059387902076510676,bystander
450,0.15053070768707422,bystander
451,0.000265130751503555,bystander
452,0.00030473149416984446,bystander
453,0.003026848347205357,bystander
454,7.575283001674176e-06,bystander
455,0.001681266375746126,bystander
456,0.005607399104568901,bystander
457,0.01640701060958253,bystander
458,0.013269364549848903,bystander
459,0.0011864806891304632,bystander
460,0.0001611776686219673,bystander
461,0.02018794926603878,bystander
462,0.0004687176175142638,bystander
463,0.0014849909680476894,bystander
464,0.003001881712679351,bystander
465,0.006394824950492829,bystander
466,0.00907152179907824,bystander
467,0.020747335120920654,bystander
468,0.0034895637119155823,bystander
469,0.2433381336405045,target
470,1.2829806425634283e-05,bystander
471,0.0049371758168098075,bystander
472,1.1656730820482744e-05,bystander
473,0.0017927858976678405,bystander
474,0.0005975293617083502,bystander
475,3.5401946211578676e-05,bystander
476,0.0007193198603743206,bystander
477,0.0010140560531837423,bystander
478,0.00011570132237659091,bystander
479,9.539333631155104e-06,bystander
480,0.00022543808680179324,bystander
481,8.646352099599204e-05,bystander
482,0.00017047600751896519,bystander
483,0.01649547349242811,bystander
484,1.268703646176148e-05,bystander
485,0.000664334108166974,bystander
486,0.00014395036620988428,bystander
487,0.00033881532868869515,bystander
488,0.0022164487447277623,bystander
489,2.2616634697595555e-05,bystander
490,0.0004244441660886207,bystander
491,0.4211817485371955,target
492,0.0007274972328213123,bystander
493,0.0005913494338101247,bystander
494,0.003107187681119344,bystander
495,0.07980964022346497,target
496,0.28446582392842007,target
497,0.0004889258986864704,bystander
498,3.612742361496766e-05,bystander
499,0.06582079396187632,target
500,0.0001267299550707226,bystander
501,0.0006828631813278423,bystander
502,0.0023504823599199655,bystander
503,6.738051247488463e-05,bystander
504,0.0003222954212421654,bystander
505,0.00033033404170236297,bystander
506,0.00012829128475819318,bystander
507,0.0002850519831443979,bystander
508,0.0005510452344282956,bystander
509,0.0001737618242531119,bystander
510,0.0007157662361960457,bystander
511,0.00012911776249167938,bystander
512,1.0259339470263135e-06,bystander
513,0.001759292352612304,bystander
514,2.0471355854947774e-05,bystander
515,9.625435939362412e-05,bystander
516,0.0002902066924303963,bystander
517,5.9649191690378846e-05,bystander
518,0.00015783510039763234,bystander
519,3.56177077937776e-05,bystander
520,2.7465522755148294e-05,bystander
521,0.00013415018936260953,bystander
522,0.0013696307742060506,bystander
523,0.0010146479266096506,bystander
524,0.0047351882056049,bystander
525,0.000733073228593361,bystander
526,0.002129187101256394,bystander
527,0.0014295390632860934,bystander
528,1.858232765069806e-08,bystander
529,0.0034531366319654573,bystander
530,5.740258894364324e-05,bystander
531,8.223762363033123e-07,bystander
532,0.0005326462349325131,bystander
533,0.0008207761331188555,bystander
534,0.0007177957637018822,bystander
535,5.9070480144561604e-05,bystander
536,0.0031818896448738685,bystander
537,0.00017745706091477524,bystander
538,0.002496396076202429,bystander
539,8.510471960856328e-06,bystander
540,2.769586340181104e-06,bystander
541,8.477969370136824e-05,bystander
542,0.0001195959507702059,bystander
543,5.455678348689022e-06,bystander
544,0.00017628886413236566,bystander
545,0.0008285593719659684,bystander
546,0.001473945161544534,bystander
547,0.0010326149839595396,bystander
548,5.468510799130532e-05,bystander
549,0.0021038456252228587,bystander
550,0.004931303113330772,bystander
551,0.0016249984338303285,bystander
552,0.00445797648529425,bystander
553,0.0016455270294844224,bystander
554,0.001491208303535046,bystander
555,0.00027584758215567134,bystander
556,1.7326971645623782e-06,bystander
557,0.0011477225321208095,bystander
558,9.224605014683957e-05,bystander
559,1.3887963441637444e-05,bystander
560,0.000160165358081777,bystander
561,0.000335521042658669,bystander
562,0.0001452030091659691,bystander
563,0.00017048632045758752,bystander
564,0.00038222673250062195,bystander
565,0.0006107885454882643,bystander
566,1.7185123826371881e-06,bystander
567,0.0008397655152012092,bystander
568,2.8829605528561017e-05,bystander
569,0.00900398802444255,bystander
570,0.003975260839109301,bystander
571,0.0015008241408094678,bystander
572,9.026653219059668e-05,bystander
573,6.020872588736312e-06,bystander
574,0.000789159514801825,bystander
575,0.00012460777256011223,bystander
576,0.0019953110332931834,bystander
577,0.00024814645824702093,bystander
578,5.4567590137712794e-05,bystander
579,0.00013665858472403184,bystander
580,3.555567150281636e-05,bystander
581,6.263984066172237e-06,bystander
582,3.0202943374191884e-06,bystander
583,6.83615873502015e-06,bystander
584,1.573326666891856e-05,bystander
585,0.0002813892445374547,bystander
586,0.0009005991287227241,bystander
587,5.508336157957751e-05,bystander
588,0.0002144561580533358,bystander
589,9.527247296729493e-07,bystander
590,6.149743858578618e-06,bystander
591,0.000148525606724103,bystander
592,0.00012632958422089237,bystander
593,0.00016867903994181098,bystander
594,0.002283313346793916,bystander
595,0.00014730875735151898,bystander
596,9.142276979425376e-06,bystander
597,0.0012204944930537041,bystander
598,7.77404141014137e-05,bystander
599,0.0007983711716993734,bystander
600,0.0009420675288264037,bystander
601,0.0028833319532518085,bystander
602,0.0013870545088027198,bystander
603,4.374932167566138e-05,bystander
604,0.0006622396350579048,bystander
605,0.0009244438612969294,bystander
606,0.00283494754129653,bystander
607,0.001034779327695909,bystander
608,2.275319878578537e-05,bystander
609,0.0008581629973506619,bystander
610,0.00794663794835857,bystander
611,0.002321541645653423,bystander
612,0.000416205579187388,bystander
613,0.0018059595963478,bystander
614,2.2228496168665017e-05,bystander
615,3.344446362082624e-05,bystander
616,0.00018438821047540887,bystander
617,0.0017478270303354828,bystander
618,5.886781463925073e-05,bystander
619,1.5639728485816458e-06,bystander
620,0.00010523796136248086,bystander
621,1.6163927966472928e-05,bystander
622,0.0012911274517864138,bystander
623,3.943786695657847e-06,bystander
624,6.235668419619502e-06,bystander
625,0.004986326734080533,bystander
626,2.839877146707571e-05,bystander
627,0.0010990617292838706,bystander
628,0.0012577833267469402,bystander
629,7.802175245262392e-07,bystander
630,5.668178167841192e-06,bystander
631,0.0008660927252729228,bystander
632,0.000184301505163689,bystander
633,0.0006888734334128728,bystander
634,0.00019595844874633955,bystander
635,0.0003924535691582026,bystander
636,0.00017052046785023865,bystander
637,0.0014363487213379942,bystander
638,0.00012974433146981584,bystander
639,4.246548286548996e-08,bystander
640,0.00586724911215598,bystander
641,0.0007982662493088542,bystander
642,0.00010012165548530771,bystander
643,3.31199091449629e-06,bystander
644,0.00027742708328274833,bystander
645,7.980849603330545e-05,bystander
646,0.0008231787380022919,bystander
647,0.0025950166948883416,bystander
648,0.0017456704432444758,bystander
649,0.0015432503668580473,bystander
650,0.0004918179505703746,bystander
651,3.398908668451043e-06,bystander
652,0.003622871195522446,bystander
653,0.0018242646740550827,bystander
654,1.3455589039252293e-06,bystander
655,0.003850585427160024,bystander
656,0.004198460543426864,bystander
657,1.4681891907251376,target
658,0.001013849227229031,bystander
659,0.00182827496790454,bystander
660,0.0008498654611141019,bystander
661,0.000740898187694212,bystander
662,0.0016080462855173699,bystander
663,0.0005138220893194875,bystander
664,0.1383539066869759,initial
665,0.00019367816629054055,bystander
666,0.0017385154614001587,bystander
667,2.3182010199956727e-05,bystander
668,0.0006241225608438215,bystander
669,0.010794066559760585,bystander
670,0.004521186567298366,bystander
671,0.0011271138555074937,bystander
672,7.854667247482224e-05,bystander
673,0.0050069166638587485,bystander
674,1.6644534095023574e-05,bystander
675,1.5922159684269277e-05,bystander
676,0.0010940929000963883,bystander
677,0.0007064437436239486,bystander
678,0.001349445425658523,bystander
679,0.001735300660080251,bystander
680,3.9759856131279094e-05,bystander
681,0.0015582917788004038,bystander
682,0.0035213329431307413,bystander
683,0.00037018893146442087,bystander
684,0.00585319599173067,bystander
685,9.735105530327697e-06,bystander
686,0.5538949670354665,target
687,0.02917082820237713,target
688,0.1069820453299074,target
689,1.6787016540536297e-06,bystander
690,0.00010624845866151158,bystander
691,1.2211137029564018e-06,bystander
692,0.00029974038948034023,bystander
693,0.0013340753197487861,bystander
694,4.518773385623648e-06,bystander
695,0.0007173382454234419,bystander
696,7.110610557572856e-05,bystander
697,0.00110076929184308,bystander
698,0.004143470983186872,bystander
699,0.003099412605446055,bystander
700,0.0026079880310185756,bystander
701,0.0008377216778392993,bystander
702,1.1874911890874177e-05,bystander
703,5.190543515183811e-05,bystander
704,0.0001485909993760676,bystander
705,0.0007860866719032844,bystander
706,0.0009705429841498352,bystander
707,1.1615372721589838e-05,bystander
708,0.0008315034603341809,bystander
709,0.0005243900866253448,bystander
710,0.009599744922105519,bystander
711,0.0005115800470501714,bystander
712,0.0024644986278905667,bystander
713,0.002039309662014255,bystander
714,0.00010430748634439107,bystander
715,0.0007331090272066418,bystander
716,0.003907984933145052,bystander
717,3.1908892226113387e-06,bystander
718,9.474770450665568e-05,bystander
719,0.0024011199868029663,bystander
720,5.522147594158425e-05,bystander
721,0.006983192598182982,bystander
722,0.0018315312800077296,bystander
723,0.8998423674828933,bystander
724,2.0803347365733408e-07,bystander
725,0.0009395104803763041,bystander
726,0.0007720594782892443,bystander
727,0.000161103392555197,bystander
728,0.0012597539768473072,bystander
729,0.001449707089297814,bystander
730,0.004315730697101389,bystander
731,9.721058406006628e-06,bystander
732,0.00038710102275437596,bystander
733,0.00045575129611202775,bystander
734,0.0008636129445058451,bystander
735,0.0021754642390063627,bystander
736,1.0889584311030813e-06,bystander
737,0.0004367336404948772,bystander
738,9.711201053380986e-05,bystander
739,0.00013816779099889471,bystander
740,0.6975459694174456,target
741,0.0004674332245980333,bystander
742,0.0009499454605587519,bystander
743,0.00034077617079739304,bystander
744,4.0446045812396915e-06,bystander
745,0.00031296766482358815,bystander
746,0.0032561202543438753,bystander
747,1.404746112158116e-06,bystander
748,0.00014281247895580658,bystander
749,1.184447898162178e-06,bystander
750,7.070306074291137e-07,bystander
751,0.00012901697545965738,bystander
752,0.00371948806201252,bystander
753,0.017875819787127482,bystander
754,0.0009708444111919494,bystander
755,0.0034166290265793277,bystander
756,0.0014469699432917902,bystander
757,0.001289529085927774,bystander
758,0.005018266045950494,bystander
759,7.073008856378842e-06,bystander
760,1.1255171516017163e-05,bystander
761,0.0022212463871245946,bystander
762,0.1060578256732975,target
763,0.199419087523604,target
764,0.003264288029927247,bystander
765,1.70050220601813e-05,bystander
766,4.628023604805767e-06,bystander
767,3.513128452507396e-05,bystander
768,0.0018769432491642997,bystander
769,9.550536165778654e-07,bystander
770,0.0014378381789763492,bystander
771,5.747798604253349e-07,bystander
772,0.0025135075716301207,bystander
773,0.0025852781357719127,bystander
774,2.0375167656059453e-05,bystander
775,0.003170479486898315,bystander
776,0.00041358545603789907,bystander
777,0.00014215657030288524,bystander
778,0.006653166736104026,bystander
779,0.000504866837014395,bystander
780,0.0029636926066128498,bystander
781,7.529241259508367e-07,bystander
782,0.0009842392282435985,bystander
783,0.0030436611602023787,target
784,0.0009481469942606389,bystander
785,0.0013179778058645336,bystander
786,9.68480191961412e-05,bystander
787,0.0045505122364663825,bystander
788,0.0001588290772380143,bystander
789,0.0005898322425931458,bystander
790,0.2517400152712011,bystander
791,0.0002417320523352816,bystander
792,0.001692827422802838,bystander
793,0.0036852564113980996,bystander
794,0.0013187059523437922,bystander
795,0.0002670434861933353,bystander
796,0.0003945245075084541,bystander
797,0.001054988955227157,bystander
798,0.30150228242105587,bystander
799,0.0011786066606718597,bystander
800,0.00014695868231634084,bystander
801,0.28872666504453837,initial
802,0.00510538094064123,bystander
803,0.003288230176221098,bystander
804,0.002729516097136989,bystander
805,1.0876229222075808,bystander
806,0.01663096141647102,bystander
807,0.008039697885182252,bystander
808,0.00278438027376065,bystander
809,1.1880799634855583,bystander
810,0.0004535376483840426,bystander
811,0.001391327995051247,bystander
812,0.0015916210332313188,bystander
813,0.0008717830060619514,bystander
814,0.0024533661105165146,bystander
815,0.003231167813496137,bystander
816,0.0046190576572823615,bystander
817,0.0005082332862765805,bystander
818,0.00906548141089283,bystander
819,0.013071504120445072,bystander
820,0.011846756695622747,bystander
821,0.008056787474313813,bystander
822,0.0034739771784622377,bystander
823,0.0015792462383419279,bystander
824,0.009345869727074789,bystander
825,0.02662173172668204,bystander
826,0.001948927116387423,bystander
827,0.0009597354942164456,bystander
828,0.00036157750534732244,bystander
829,0.019036149851620467,bystander
830,0.001456643434759006,bystander
831,0.00044214637595677285,bystander
832,0.0031051530067563397,bystander
833,0.016499389586953593,bystander
834,0.0005749028010276528,bystander
835,0.02076457749132091,bystander
836,0.009098900999983731,bystander
837,0.003388288775632774,bystander
838,0.0012391677413262179,bystander
839,2.621029583615824e-05,bystander
840,0.0019300779390366272,bystander
841,0.008804972549607933,bystander
842,0.002868714319430079,bystander
843,0.009476067884251007,bystander
844,0.0015620606320819659,bystander
845,0.0001073601087856227,bystander
846,0.012671866155165407,bystander
847,0.016006816321464678,bystander
848,0.00010500404146228318,bystander
849,0.0035926185780443113,bystander
850,0.001742087277171537,bystander
